'id_car_serie','id_car_model','id_car_generation','name','date_create','date_update','id_car_type'
'45865','1532','6792','Coupe','1439907824','1461887293','1'
'45869','1557','6794','Hatchback','1439907882','1568054908','1'
'45871','1615','6795','Cabriolet','1439907996','1568054940','1'
'45872','1615','6796','Sedan 2-doors','1439907996','1461879498','1'
'45873','1615','6796','Cabriolet','1439907996','1461879498','1'
'45874','1618','6797','Coupe','1439908001','1461879501','1'
'45875','1618','6797','Sedan','1439908001','1568054941','1'
'45877','1618','6798','Sedan','1439908001','1461879502','1'
'45878','1798','6799','Hatchback 5-doors','1439908360','1461887824','1'
'45879','1798','6799','wagon 5-doors','1439908360','1461887824','1'
'45880','2112','6800','Sedan 4-doors','1439908951','1568055135','1'
'45881','2112','6801','Sedan','1439908951','1568055135','1'
'45882','19287','8939','Sedan','1439909618','1461888920','1'
'45883','19288','6802','Sedan','1439909620','1461888921','1'
'45884','19286','8942','Sedan','1439909622','1461888922','1'
'45885','19285','6803','Sedan','1439909623','1461888923','1'
'45886','19285','6804','Sedan','1439909623','1461888923','1'
'45887','19284','8943','Sedan','1439909626','1461888963','1'
'45888','19282','6805','Sedan','1439909627','1461888963','1'
'45889','19283','6806','Roadster','1439909629','1461881838','1'
'45890','19281','6807','Roadster','1439909630','1461888964','1'
'45892','19278','6808','Coupe','1439909633','1461888965','1'
'45893','19279','8944','Crossover','1439909642','1629683293','1'
'45894','19276','7553','Hatchback 3-doors','1439909644','1461881839','1'
'45895','19277','7554','Cabriolet','1439909645','1461881840','1'
'45897','19275','6809','Coupe','1439909650','1461888968','1'
'45899','19272','6810','Sedan','1439909653','1461881842','1'
'45900','19272','6810','wagon 5-doors','1439909653','1461881842','1'
'45901','19272','6810','Cabriolet','1439909653','1461881842','1'
'45902','19271','7558','Sedan','1439909655','1461881843','1'
'45903','19269','6811','Classic pickup 2-doors','1439909657','1568055244','1'
'45904','19269','10021','Pickup','1439909657','1568055244','1'
'45905','19269','6812','Pickup','1439909657','1568055244','1'
'45906','19269','10022','Pickup','1439909657','1568055244','1'
'45907','19269','10023','Pickup','1439909657','1568055244','1'
'45909','19268','6817','Cabriolet','1439909660','1461881844','1'
'45910','19266','6818','Sedan','1439909662','1461888974','1'
'45911','19266','6819','Sedan','1439909662','1461888975','1'
'45912','19267','8947','Sedan','1439909664','1461888975','1'
'45913','19265','8948','Hatchback 3-doors','1439909665','1461888976','1'
'45914','19263','6820','Sedan','1439909667','1461888976','1'
'45915','19264','6821','Sedan','1439909668','1461888977','1'
'45916','19262','6822','Sedan 2-doors','1439909670','1461888977','1'
'45917','19260','6823','Coupe','1439909671','1461881845','1'
'45918','19261','6824','Sedan 2-doors','1439909673','1461888978','1'
'45919','19261','6824','BMW 315 Roadster','1439909673','1439909673','1'
'45921','19258','6826','Sedan','1439909676','1540420414','1'
'45924','19257','6828','Sedan Berlina','1439909736','1461881887','1'
'45925','19257','6828','Cabriolet Spider','1439909736','1461881887','1'
'45926','19257','6828','Coupe Sprint','1439909736','1461881887','1'
'45927','19289','8982','Coupe','1439909796','1461889147','1'
'45928','19290','6829','Sedan','1439909798','1461889147','1'
'45929','19291','6830','Coupe-Hardtop','1439909799','1461881902','1'
'45930','19292','6831','Sedan','1439909804','1461889148','1'
'45931','19292','6831','Sedan 2-doors','1439909804','1461889148','1'
'45932','19293','6832','Coupe','1439909805','1461889149','1'
'45933','19293','6832','Cabriolet','1439909806','1461889149','1'
'45934','19293','6833','Coupe','1439909806','1461889149','1'
'45935','19293','6833','Cabriolet','1439909806','1461889149','1'
'45936','19293','6834','Coupe','1439909806','1461889149','1'
'45937','19293','6834','Cabriolet','1439909806','1461889149','1'
'45938','19293','6835','Coupe','1439909806','1461889150','1'
'45939','19293','6835','Cabriolet','1439909806','1461889150','1'
'45940','19294','6836','Sedan','1439909808','1461881903','1'
'45941','19294','6837','Sedan','1439909808','1461881903','1'
'45942','19294','6838','Sedan','1439909808','1461881903','1'
'45943','19295','7584','Sedan','1439909810','1461881942','1'
'45944','19296','7585','Sedan','1439909811','1461881943','1'
'45945','19297','8983','Sedan','1439909813','1551208092','1'
'45946','19298','8984','Sedan 2-doors','1439909815','1461889152','1'
'45947','19299','6839','Coupe','1439909823','1568055245','1'
'45948','19299','6840','Coupe','1439909823','1568055245','1'
'45949','19299','6840','Cabriolet','1439909823','1568055245','1'
'45950','19300','6841','Minivan','1439909825','1461881944','1'
'45951','19300','6842','Minivan','1439909825','1461881945','1'
'45955','19302','8985','Crossover','1439909829','1586466907','1'
'45956','19303','8986','Sedan','1439909830','1568055245','1'
'45958','19305','7588','Sedan','1439909834','1461881947','1'
'45960','19307','6845','Sedan','1439909836','1461889157','1'
'45961','19307','6845','Coupe-Hardtop','1439909836','1461889157','1'
'45962','19308','6846','Sedan','1439909837','1461889158','1'
'45963','19308','6846','Coupe-Hardtop','1439909838','1461889158','1'
'45964','19308','6846','Cabriolet','1439909838','1461889158','1'
'45965','19309','8989','Sedan','1439909839','1461889159','1'
'45966','19310','7589','Sedan','1439909841','1461881948','1'
'45967','19311','8990','Cabriolet','1439909843','1461889202','1'
'45968','19312','8991','SUV opened','1439909844','1461889203','1'
'45969','19313','8992','SUV 5-doors','1439909846','1461889203','1'
'46003','108','263','Cabriolet','1443122370','1568054424','1'
'46005','761','776','Hatchback 3-doors','1443123702','1640012912','1'
'46006','845','6848','Premium crossover 5-doors','1443123866','1639989697','1'
'46007','939','6849','Hatchback 5-doors','1443124051','1568054710','1'
'46008','939','6849','SW wagon','1443124051','1568054709','1'
'46009','953','6850','Sedan','1443124083','1568054714','1'
'46011','963','6852','Crossover','1443124101','1586462948','1'
'46012','978','6853','Spyder cabriolet','1443124129','1568054721','1'
'46014','1004','6854','Hatchback 5-doors','1443124177','1461886217','1'
'46015','1024','6855','Sedan 4-doors','1443124223','1568054728','1'
'46016','1024','6855','Cabriolet','1443124223','1568054728','1'
'46017','20364','9056','Cabriolet','1443124704','1462057654','1'
'46018','1290','6856','Pickup','1443124928','1568054827','1'
'46019','1389','6857','Hatchback 5-doors','1443125121','1568054856','1'
'46021','1396','6858','Pickup One-and-a-half cabin King-Cab','1443125136','1461887005','1'
'46022','1396','6858','Pickup Double cabin Double-Cab','1443125136','1461887005','1'
'46023','1412','6859','Cabriolet','1443125228','1461887052','1'
'46024','1427','6724','wagon','1443125252','1568054868','1'
'46025','1536','8511','GT3 Coupe 2-doors','1443125470','1568054903','1'
'46026','1536','8511','Turbo cabriolet 2-doors','1443125470','1568054903','1'
'46027','1692','5747','Cabriolet','1443125780','1568054959','1'
'46028','1738','6861','Hatchback','1443125869','1568054972','1'
'46032','1849','6863','SUV','1443126146','1568055035','1'
'46033','1927','6864','Allspace crossover 5-doors','1443126274','1639993709','1'
'46034','1963','2240','wagon','1443126337','1568055063','1'
'46035','2122','2306','Sedan','1443126656','1568055137','1'
'46036','2122','6866','Sedan','1443126656','1568055137','1'
'46037','2122','6866','Hatchback 5-doors','1443126656','1568055137','1'
'46040','2145','6868','Sedan','1443126706','1568055149','1'
'46041','2177','6869','Crossover','1443126762','1586466413','1'
'46043','2197','2434','Pickup Double cabin Long','1443126808','1461888555','1'
'46044','2340','6320','Coupe','1443126899','1461881672','1'
'46045','2235','6871','Minivan','1443127120','1568055202','1'
'46048','2352','6437','Cabriolet','1443127311','1461881790','1'
'46049','19352','8952','Sedan','1443127422','1461888980','1'
'46051','19351','8953','Sedan','1443127426','1461889022','1'
'46052','19348','7560','SUV 3-doors','1443127428','1461881846','1'
'46053','19347','8954','Sedan','1443127430','1461889023','1'
'46054','19345','8955','Minivan','1443127431','1461889024','1'
'46055','19346','7561','Crossover','1443127433','1586462595','1'
'46056','19343','8956','Hatchback','1443127434','1568055246','1'
'46057','19344','8957','Sedan','1443127436','1461889025','1'
'46059','19341','8959','Coupe-Hardtop','1443127447','1461889027','1'
'46061','19340','6874','Crossover','1443127450','1568055246','1'
'46064','19234','6876','wagon 5-doors','1443127504','1461889086','1'
'46065','19349','7594','Hatchback 5-doors','1443127610','1461881951','1'
'46066','839','6877','Sedan','1443297603','1568054675','1'
'46067','839','6877','Sportswagon wagon','1443297603','1568054675','1'
'46125','319','6880','Sedan 4-doors','1445026299','1568054496','1'
'46127','820','8131','Touring wagon','1445029179','1568054667','1'
'46129','983','6882','LP640 Coupe 2-doors','1445030104','1568054721','1'
'46130','983','6882','LP670-4 SuperVeloce Coupe 2-doors','1445030104','1568054721','1'
'46133','1009','6884','Crossover 3-doors','1445030211','1640019191','1'
'46134','1009','6884','Crossover 5-doors','1445030211','1640019191','1'
'46135','1132','6885','Sedan','1445030955','1568054772','1'
'46136','1132','6885','Hatchback','1445030955','1568487350','1'
'46137','1132','6885','wagon','1445030955','1568054772','1'
'46139','1132','5653','wagon','1445030955','1568054773','1'
'46141','1293','10978','Grand Sedan 4-doors','1445031872','1568054829','1'
'46142','1358','6888','Sedan 4-doors','1445032245','1568054843','1'
'46143','1447','6889','Hatchback','1445032770','1568054883','1'
'46145','1484','6891','Hatchback','1445032954','1568054893','1'
'46146','1484','6891','Hatchback 3-doors','1445032954','1461887186','1'
'46149','1497','6893','Sedan','1445033024','1568054895','1'
'46151','1536','8511','targa','1445033244','1568054903','1'
'46152','1717','6895','Sedan','1445034196','1461887652','1'
'46153','1717','6895','Hatchback','1445034196','1600764813','1'
'46154','2170','6896','Hatchback','1445036637','1568055183','1'
'46155','19395','8950','Hatchback','1445037608','1568055246','1'
'46156','19394','8951','Sedan','1445037612','1461888980','1'
'46157','19086','6897','Hatchback 5-doors','1445037686','1568055242','1'
'46158','19390','9062','Coupe','1445038118','1462057807','1'
'46159','19391','6898','Coupe','1445038145','1568055246','1'
'46160','19392','8993','Sedan','1445038150','1568055246','1'
'46162','19396','7591','Crossover','1445038160','1629709540','1'
'46163','19397','8995','Sedan','1445038167','1640042175','1'
'46164','19398','8996','Roadster','1445038172','1461889207','1'
'46165','19399','6899','Cabriolet','1445038177','1461881950','1'
'46166','19399','6899','Coupe','1445038177','1461881950','1'
'46167','19400','8997','SUV','1445038182','1640049113','1'
'46168','19401','8998','Sedan','1445038187','1568055246','1'
'46169','19402','8999','Hatchback','1445038192','1568055247','1'
'46170','19403','9000','Limousine','1445038197','1461889209','1'
'46171','11','6900','SUV 5-doors','1445473680','1461884291','1'
'46172','288','6901','Cabriolet','1445475604','1568054484','1'
'46173','288','9181','Sedan','1445475604','1568054482','1'
'46174','333','6902','Coupe-Hardtop','1445476218','1461877207','1'
'46178','1038','6904','Cabriolet','1445480967','1461886283','1'
'46180','1412','6859','Coupe','1445483229','1461887052','1'
'46181','1416','6905','Cabriolet','1445483247','1461879484','1'
'46182','1515','6906','Cabriolet','1445483891','1461887242','1'
'46183','19266','6818','Coupe','1445489342','1461888974','1'
'46185','952','6907','Sedan','1445541000','1568054714','1'
'46186','952','6907','Hatchback','1445541000','1568054714','1'
'46187','952','9438','Hatchback','1445541000','1568054714','1'
'46188','952','6908','Sedan','1445541000','1568054714','1'
'46190','952','5631','Hatchback 3-doors','1445541001','1568054714','1'
'46193','19406','7593','R3 Sedan','1445551952','1568055247','1'
'46194','1255','1325','Cooper cabriolet 2-doors','1445890385','1568054788','1'
'46320','64','5505','Coupe','1447238954','1568054407','1'
'46322','653','665','Coupe','1447241485','1568054602','1'
'46323','653','665','Cabriolet','1447241485','1568054602','1'
'46324','653','6912','Coupe','1447241486','1568054602','1'
'46325','1009','6884','Cabriolet','1447242936','1568054725','1'
'46327','19469','8332','Speedster','1447244006','1461886685','1'
'46328','19465','8333','Sedan','1447244014','1461886686','1'
'46329','19466','8334','Coupe','1447244018','1461886686','1'
'46330','19467','8335','Cabriolet','1447244022','1461886687','1'
'46332','20353','7026','SUV 5-doors','1447244034','1461886688','1'
'46333','19464','7027','SUV 5-doors','1447244038','1461886689','1'
'46334','19459','7332','Coupe','1447244047','1461879400','1'
'46335','19460','8339','Cabriolet','1447244052','1461886690','1'
'46336','19461','8340','Crossover','1447244057','1586393304','1'
'46337','1376','6914','Coupe','1447244792','1568054851','1'
'46338','1577','1725','Hatchback 3-doors','1447245572','1568054910','1'
'46339','1618','7386','Sedan','1447245745','1461879502','1'
'46342','2134','6916','Coupe','1447247935','1568055144','1'
'46343','2230','6688','Minivan','1447248563','1568055201','1'
'46344','2230','6917','Minivan','1447248563','1568055201','1'
'46411','190','190','Sedan','1448492943','1461877148','1'
'46413','437','6921','Hatchback 5-doors','1448493490','1461885125','1'
'46415','440','6923','Microvan aa','1448493495','1461885128','1'
'46416','492','6948','Sedan','1448493589','1568054538','1'
'46417','492','6925','Sedan','1448493589','1568054538','1'
'46418','493','491','Pickup Single cabin Crew Cab','1448493603','1461885203','1'
'46419','493','491','Pickup One-and-a-half cabin Extended Cab','1448493603','1461885204','1'
'46420','493','493','Pickup One-and-a-half cabin Club Cab','1448493603','1461885204','1'
'46421','511','512','Sedan','1448493632','1461885255','1'
'46422','511','512','Coupe','1448493632','1461885255','1'
'46424','607','579','Compactvan','1448493815','1461885438','1'
'46425','608','581','Hatchback 5-doors','1448493816','1461885439','1'
'46426','608','581','Hatchback 3-doors','1448493817','1461885439','1'
'46427','624','595','Crossover','1448493853','1586461118','1'
'46428','653','6912','Hatchback 3-doors','1448493914','1461885551','1'
'46429','653','8033','Hatchback 3-doors','1448493914','1461885552','1'
'46430','701','2943','Pickup Double cabin Crew','1448493997','1461885619','1'
'46431','20362','1277','Roadster','1448495004','1461879393','1'
'46432','1297','1385','Hatchback 5-doors','1448495200','1461886831','1'
'46433','1297','6933','Hatchback','1448495200','1600763319','1'
'46434','1306','1404','SUV','1448495215','1568054837','1'
'46435','1306','6935','SUV','1448495216','1568054837','1'
'46436','2134','6937','Sedan','1448496874','1568055143','1'
'46437','2143','5485','King Cab pickup 4-doors','1448496889','1568055148','1'
'46438','2220','2490','Pickup Single cabin Regular','1448497058','1461888616','1'
'46439','2220','2490','Pickup Double cabin Double','1448497058','1461888616','1'
'46440','2353','6352','Roadster','1448497124','1461881712','1'
'46441','19513','7595','Microvan Latte','1448497660','1461881952','1'
'46443','19515','6941','Pickup Single cabin','1448497663','1461889212','1'
'46444','19516','9004','Crossover','1448497664','1568055247','1'
'46445','19517','6942','Coupe','1448497682','1461889213','1'
'46446','19517','6943','Coupe','1448497683','1461889214','1'
'46447','19518','7596','Coupe','1448497684','1461881952','1'
'46448','19519','7597','Coupe','1448497685','1461881953','1'
'46449','39','6944','Sedan','1450392018','1568054405','1'
'46452','443','6946','Compactvan','1450393225','1461885130','1'
'46454','492','6924','SRT Sedan 4-doors','1450393381','1568054538','1'
'46455','580','6949','Cabriolet','1450393608','1461885380','1'
'46457','606','5597','Sedan','1450393721','1461885437','1'
'46461','919','968','Sedan','1450394811','1568054704','1'
'46462','1038','6775','Coupe','1450395049','1461886282','1'
'46464','1368','6954','Sedan','1450396146','1568054849','1'
'46465','1379','1493','Sedan','1450396226','1586464329','1'
